node_name,ICES_rect,abundance,biomass,bodymass,year
Sprattus,42G7,0.3362804517656736,8.743874816694122,26.0017338824887,2015
Sprattus,43G7,0.4123702755034864,8.858452673555004,21.4817924564015,2015
Sprattus,44G7,0.46634876486733584,8.348635159794116,17.9021277394593,2015
Sprattus,44G8,0.330573991722392,6.029805800737714,18.2404119855908,2015
Sprattus,45G7,0.5640291574694883,8.73388146474459,15.4848049060603,2015
Sprattus,45G8,0.9551634937414685,13.081212836941841,13.695260468657,2015
Sprattus,46G8,1.8035118515160737,10.198658276281709,5.65488841545925,2015
Sprattus,42G6,2.4255929557220863,54.75021067550508,22.571887235385802,2016
Sprattus,42G7,1.0448999610140852,25.6481858090867,24.5460682993948,2016
Sprattus,43G7,0.2673514065025186,5.601821054037555,20.9530263084095,2016
Sprattus,44G7,0.37836559807287784,5.8141911786106455,15.3665957164815,2016
Sprattus,44G8,0.14498867045904346,3.1635424918925783,21.819239267982798,2016
Sprattus,45G7,0.36300421700865443,7.292687829702124,20.0898157321634,2016
Sprattus,45G8,0.40214253928216476,7.9244141248212125,19.7054858681862,2016
Sprattus,46G8,0.8986996792178209,15.3096990320185,17.0353894477221,2016
Sprattus,42G6,0.0912908146937066,2.2597551324830625,24.7533680147872,2017
Sprattus,42G7,0.9555539324733873,20.982953581493934,21.958942209762,2017
Sprattus,43G7,0.7061882974064513,9.973037186011862,14.1223484198745,2017
Sprattus,44G7,0.9136254302468413,5.629894092502377,6.16214687783078,2017
Sprattus,44G8,0.14186006898722842,2.507731171576517,17.6774986046446,2017
Sprattus,45G7,0.13746957842449062,1.3571998440766062,9.87272864026487,2017
Sprattus,45G8,0.9887466925187037,9.776409596086115,9.88767868460018,2017
Sprattus,46G8,0.21578068043827367,2.486109523729865,11.5214648442127,2017
Sprattus,42G6,0.037767903862637314,0.04271283614376659,1.13092948708814,2018
Sprattus,42G7,0.6125691757545352,13.046953762835948,21.2987435202976,2018
Sprattus,43G7,0.15417927807130094,3.1842317555676187,20.6527867778383,2018
Sprattus,44G7,0.3046502345027487,6.414654216623258,21.0557993729868,2018
Sprattus,44G8,0.04933127303870404,0.9009720806914977,18.2637103239687,2018
Sprattus,45G7,0.13463085971275826,1.7277683230858747,12.8333751026485,2018
Sprattus,45G8,0.23506019736329464,4.844104187018552,20.6079303997682,2018
Sprattus,46G8,0.04228498463668323,0.6257269280801632,14.797851612256,2018
Sprattus,42G6,0.25965243765059276,6.328991170569612,24.3748575127431,2019
Sprattus,42G7,0.32118148115070094,8.397200271644461,26.1447211762014,2019
Sprattus,43G7,0.37925763036701654,4.622932469390454,12.1894250747618,2019
Sprattus,44G7,1.1487315093766506,5.30420559865593,4.61744590042125,2019
Sprattus,44G8,0.49794044860187786,2.887847493629861,5.79958407022042,2019
Sprattus,45G7,0.4707238356942018,2.5645011658072274,5.44799513291104,2019
Sprattus,45G8,0.11825806731855096,1.3024002845622291,11.0132045457327,2019
Sprattus,46G8,0.4272182539317293,2.1189747329137334,4.95993491245426,2019
Sprattus,42G6,0.18328739693435642,4.23618292341649,23.1122433635394,2020
Sprattus,42G7,0.40016993091943626,9.600757175011747,23.9917006081714,2020
Sprattus,43G7,0.9009850092644054,0.6875228668067873,0.763079140870617,2020
Sprattus,44G7,0.17838128549075435,2.8077699879104667,15.7402721938339,2020
Sprattus,44G8,0.8233917168015574,0.2455704795369185,0.298242591619491,2020
Sprattus,45G7,1.1562582724241135,8.478446888932094,7.33265836114357,2020
Sprattus,45G8,0.14886365624842995,1.3083168695988898,8.78869230119886,2020
Sprattus,46G8,1.112684843694733,6.116321498428429,5.49690375768833,2020
Sprattus,42G6,1.7273977432065264,31.864466043342983,18.4465136467029,2021
Sprattus,42G7,0.32586828458738504,6.809991023388138,20.8979865346852,2021
Sprattus,43G7,1.3846814983111255,21.800876083039892,15.7443253987506,2021
Sprattus,44G7,0.38793404273230275,6.20728363895828,16.0008737445135,2021
Sprattus,44G8,0.4368471665625636,8.659695006801716,19.8231685349881,2021
Sprattus,45G7,1.1491657399922426,16.129143115821222,14.0355238191578,2021
Sprattus,45G8,0.6045659478835642,8.930876814447421,14.7723781759661,2021
Sprattus,46G8,0.6231151679076408,11.634023582266067,18.6707436786236,2021
Sprattus,42G6,0.6655537742379041,16.029486585053345,24.0844349555496,2022
Sprattus,42G7,0.3560754787200475,9.669751332083758,27.156465159698,2022
Sprattus,43G7,0.5122322222230459,11.172793186722336,21.8119686774747,2022
Sprattus,44G7,0.08193510095956137,1.602487518442642,19.5580099331731,2022
Sprattus,44G8,0.1640355518375552,3.760763428738115,22.9265143233243,2022
Sprattus,45G7,0.05934546854934788,0.8282329298776323,13.9561275717105,2022
Sprattus,45G8,0.4971916144641543,10.110434529055427,20.3350865841772,2022
